title,address,description,date,seller,price,image
1 bedroom apartment for sale,"High Street, Slough, SL1",Blue Estate Agents bring to market this beautiful rarely available one double bedroom apartment situated on the highly sought after Mosaic development right in the heart of the Slough Town centre. Offered to the market with no onward chain. This is an ideal Investment Opportunity. Property com...,27/03/2019,"Blue Estate Agents Ltd, Heston, Hounslow","£199,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/138k/137594/59418786/137594_13311108_IMG_13_0000_max_476x317.JPG
1 bedroom maisonette for sale,"Holmedale, Slough, SL2","A one bedroom ground floor maisonette with the unusual benefit of a garage and driveway. The property has been the subject of refurbishment by the present owners and is presented, in our opinion, in very good order throughout. Offered with a recently renewed lease, an early internal viewing is ...",06/09/2019,"The Frost Partnership, Slough","£199,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8831/64898115/8831_363827_IMG_01_0000_max_476x317.jpg
1 bedroom maisonette for sale,Cippenham,"A one bedroom first floor masionette situated in the popular Castle Gardens location in Cippenham.  This home has gas central heating, a good sized L-shaped lounge/dining room, kitchen with gas hob and a bedroom with fitted wardrobe.  There is a 950 year lease and no service charges. A good inves...",15/12/2019,"Focus , Slough","£199,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7590/76195498/7590_FRSLO_599611_IMG_01_0000_max_476x317.jpg
Studio apartment for sale,"Heron Drive , Langley , SL3",HELP TO BUY AVAILABLE ON ALL PLOTS. EXCLUSIVE GATED COURTYARD DEVELOPMENT conveniently located within the heart of Langley Village and all its amenities including LANGLEY MAINLINE TRAIN STATION which will benefit from the ARRIVAL OF CROSSRAIL. The first phase of 30 units have now bee...,21/10/2019,"The Flatman Partnership, Langley","£195,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/89k/88598/65901432/88598_16353562_IMG_07_0000_max_476x317.jpg
1 bedroom flat for sale,Kittiwake House,Location & Convinience - The property boasts stunning views of the surrounding area.,04/10/2019,"haart, Slough","£195,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/85252136/11456_0199_HRT019911506_IMG_09_0000_max_476x317.jpg
1 bedroom flat for sale,"Slough,Berkshire,SL1",A modern and stylish one bedroom apartment located with easy access to Slough town centre and mainline station benefits from gym and concierge service,05/08/2019,"Chancellors, Slough","£190,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/74688458/145253_2782046_IMG_03_0000_max_476x317.jpg
1 bedroom flat for sale,Ambassador House Farnburn Avenue Slough Berkshire,"ONE BEDROOM MODERN APARTMENT - LONG LEASE This one bedroom apartment is conveniently located close to local amenities, new leisure centre and walking distance to local schools. The property benefits from spacious lounge, open planned modern kitchen, double bedroom, modern bathroom with shower...",09/12/2019,"B Simmons & Son, Slough","£190,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8328/87348149/8328_29323519_IMG_01_0000_max_476x317.jpg
1 bedroom flat for sale,"26 High Street, Slough, Berkshire","The Express Estate Agency is proud to offer this One Bedroom Flat – all interest and OFFERS are INVITED. *Guide Price - £190,000 - £200,000* INTERNAL Entrance Hall - Door leading to; Kitchen/ Lounge - Open plan room. To the kitchen there is...",26/11/2019,"Express Estate Agency, Nationwide","£190,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/62k/61544/75807259/61544_4814308_IMG_01_0000_max_476x317.jpg
2 bedroom flat for sale,"Centrika, Slough,Berkshire,SL1",A modern two bedroom apartment situated with easy access to Slough town centre and mainline station. Benefits with parking and en suite.,13/11/2019,"Chancellors, Slough","£190,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/80663252/145253_3047468_IMG_03_0000_max_476x317.jpg
1 bedroom flat for sale,"Slough,Berkshire,SL1","One bedroom purpose built apartment, set in the town centre, convenient for Slough station. Currently with tenants in situ.",24/06/2019,"Chancellors, Slough","£190,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/82374044/145253_3104594_IMG_10_0000_max_476x317.jpg
2 bedroom apartment for sale,"Eaton Avenue, Slough, Berkshire, SL1",OPEN TO OFFERS UNDER AUCTION CONDITIONS - Two Bedroom second floor apartment within close proximity to J7 of the M4,26/11/2019,"Landwood Group, Manchester","£190,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/179k/178262/66633468/178262_32Eaton_IMG_01_0000_max_476x317.jpg
1 bedroom apartment for sale,"St Pauls Avenue, Slough","This one bedroom ground floor converted apartment situated within walking distance of Slough High Street and mainline railway station, is available for sale with no chain. The property benefits from 17ft lounge, fitted kitchen, gas central heating to radiators and private rear garden.",08/10/2019,"Connells, Slough","£190,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1579/85469717/1579_SGH306961_IMG_01_0000_max_476x317.JPG
1 bedroom flat for sale,"Slough,Berkshire,SL1","This one bedroom apartment is situated just off Stoke Poges Lane, offers access to local shops and amenities within 0.2 miles.",10/12/2019,"Chancellors, Slough","£190,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/75115882/145253_3233903_IMG_01_0000_max_476x317.jpg
1 bedroom flat for sale,Ambassador House Farnburn Avenue Slough Berkshire,"ONE BEDROOM MODERN APARTMENT - LONG LEASE This one bedroom apartment is conveniently located close to local amenities, new leisure centre and walking distance to local schools. The property benefits from spacious lounge, open planned modern kitchen, double bedroom, modern bathroom with shower...",09/12/2019,"B Simmons & Son, Slough","£190,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8328/87348227/8328_29324328_IMG_01_0000_max_476x317.jpg
Studio flat for sale,Ambassador House  Farnham Road Slough Berkshire,"ONE BEDROOM MODERN APARTMENT - LONG LEASE This one bedroom apartment is conveniently located close to local amenities, new leisure centre and walking distance to local schools. The property benefits from spacious lounge, open planned modern kitchen, double bedroom, modern bathroom with shower...",09/12/2019,"B Simmons & Son, Slough","£190,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8328/87348239/8328_29324344_IMG_01_0000_max_476x317.jpg
1 bedroom apartment for sale,"Kinnaird Close, Burnham, Berkshire","SUPERBLY PRESENTED! One bedroom ground floor apartment offered to the market, A NEW EXTENDED LEASE included ; situated between Taplow and Burnham stations (future CROSSRAIL) and offers excellent access to the M4; 15ft living room, fitted kitchen and bathroom, allocated parking and visitor spaces.",05/12/2019,"Oakwood Estates, Burnham","£189,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/189k/188408/61126056/188408_4636789_IMG_01_0000_max_476x317.jpg
2 bedroom apartment for sale,"Pentland Road, Slough","This two bedroom second floor apartment benefits from a spacious lounge/ diner, fitted kitchen , part tiled bathroom, two large bedrooms, large storage room suitable for various uses, ample parking and long lease, The property is located close to Slough Trading Estate, conveniently close to (cont.)",15/10/2019,"Staples & King, Cippenham","£189,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7711/74802037/7711_STA1004919_IMG_01_0000_max_476x317.jpg
2 bedroom flat for sale,Slough,This spacious 2nd floor 2 bedroom flat comes to the market with NO ONWARD CHAIN and in need of some general modernization throughout. The property further benefits from Gas central heating | Two double bedrooms | Double glazing throughout | Second floor | Close to bus routes | Ideal investment | ...,06/08/2019,"Glenn Flegg & Company, Langley","£189,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/10k/9217/83800133/9217_GFLSA_570505_IMG_01_0000_max_476x317.jpg
1 bedroom flat for sale,"Bruce Close, Cippenham",*** IMMACULATE ONE BEDROOM APARTMENT IN CIPPENHAM VILLAGE *** BEAUTIFULLY PRESENTED PROPERTY *** PERFECT FOR FIRST TIME BUYERS *** Plenty of Parking *** Pristine Kitchen & Bathroom *** Storage Space *** Easy Access to Burnham Station & Slough Mainline Station *** Great Investment Opportunity,08/07/2019,"Jackson O'Rourke, Cippenham","£187,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/144k/143054/82562288/143054_JORBRUCECLOSE_IMG_00_0000_max_476x317.jpg
1 bedroom apartment for sale,"Bruce Close, Windsor Meadows, Cippenham","Pleasantly located towards the fringes of this popular residential development is this light and spaciously designed one bedroom first floor apartment. The property comprises of a communal entrance, entrance hall, lounge, kitchen, bedroom, bathroom, econ 7 heating, off street parking and com (cont.)",04/10/2019,"Staples & King, Cippenham","£185,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7711/74129380/7711_STA1004910_IMG_01_0000_max_476x317.jpg
1 bedroom flat for sale,Ambassador House SL1,Excellent Opportunity For First Time Buyers - A small development of 12 apartments set above commercial units on the Farnham Road in Slough. There are 8 one bedroom apartments and 4 two bedrooms apartments. Opportunity to purchase the entire building.,07/11/2019,"haart, Slough","£185,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/86391317/11456_0199_HRT019911515_IMG_01_0001_max_476x317.jpg
1 bedroom flat for sale,Ambassador House SL1,Excellent Opportunity For First Time Buyers - A small development of 12 apartments set above commercial units on the Farnham Road in Slough. There are 8 one bedroom apartments and 4 two bedrooms apartments. Opportunity to purchase the entire building.,07/11/2019,"haart, Slough","£185,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/86391308/11456_0199_HRT019911616_IMG_02_0000_max_476x317.jpg
1 bedroom flat for sale,London Road - Langley ,"This spacious one bedroom ground floor flat is located 1.5 miles from Langley Railway (Cross Rail) as well as having easy access to M4, M25, M40, A4 and London Heathrow. 146 years lease remaining. This flat benefits from double glazed windows throughout, fitted kitchen and bathroom, spacious li...",16/10/2019,"B Simmons & Son, Langley","£185,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/108k/107261/74361073/107261_9912055_IMG_10_0000_max_476x317.jpg
3 bedroom semi-detached house for sale,Langley - 0.3 Miles to Crossrail,"This spacious three bedroom semi detached property is located within walking distance of Langley Village and a 5 minute walk to Langley Railway Station which is on the Elizabeth Line for Crossrail. This property benefits from two spacious receptions rooms, three good size bedrooms, double glazed ...",01/08/2019,"B Simmons & Son, Langley","£489,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/108k/107261/73273918/107261_9771417_IMG_13_0000_max_476x317.jpg
1 bedroom flat for sale,Slough,Excellent Opportunity For First Time Buyers - A small development of 12 apartments set above commercial units on the Farnham Road in Slough. There are 8 one bedroom apartments and 4 two bedrooms apartments. Opportunity to purchase the entire building.,12/11/2019,"haart, Slough","£185,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/86552612/11456_0199_HRT019911619_IMG_01_0000_max_476x317.jpg
1 bedroom flat for sale,Ambassador House  sl1,Excellent Opportunity For First Time Buyers - A small development of 12 apartments set above commercial units on the Farnham Road in Slough. There are 8 one bedroom apartments and 4 two bedrooms apartments. Opportunity to purchase the entire building.,12/11/2019,"haart, Slough","£185,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/86552606/11456_0199_HRT019911618_IMG_01_0000_max_476x317.jpg
1 bedroom flat for sale,Ambassador House Farnburn Avenue Slough Berkshire,"ONE BEDROOM MODERN APARTMENT - LONG LEASE This one bedroom apartment is conveniently located close to local amenities, new leisure centre and walking distance to local schools. The property benefits from spacious lounge, open planned modern kitchen, double bedroom, modern bathroom with shower...",09/12/2019,"B Simmons & Son, Slough","£185,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8328/87338756/8328_29323520_IMG_01_0000_max_476x317.jpg
Studio flat for sale,"Grasmere Parade, Wexham Road, Slough, SL2",PLOT 16 ** TOTALLY REFURBISHED DEVELOPMENT ** A fantastic refurbished gated development comprising of 30 units located on Wexham Road and within 1.2 miles from Slough BR station. Sold with 150 year lease and ONLY £800pa Service Charge and £100pa Ground rent. This TOTALLY UNIQUE and very spacious ...,09/11/2018,"Hunters, Slough","£185,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/78k/77591/57937800/77591_SGHSP201166_IMG_01_0000_max_476x317.jpg
2 bedroom apartment for sale,"Seymour Road, Slough","This modern, two bedroom, purpose built ground floor apartment is now offered for sale. Close to local shops and junction 6 of the M4 motorway it benefits from a 17 ft living room, 12 ft kitchen, communal gardens and a garage in a block.",18/04/2019,"Connells, Slough","£185,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1579/76622480/1579_SGH306304_IMG_01_0001_max_476x317.JPG
2 bedroom apartment for sale,"Troutbeck Close, Slough, Berkshire, SL2","TO BE OFFERED BY ONLINE AUCTION ON THE 22nd JANUARY 2020 : First floor two bedroom apartment, with communal gardens and residents parking.",09/12/2019,"Landwood Group, Manchester","£185,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/179k/178262/87230699/178262_27troutbeck_IMG_01_0000_max_476x317.JPG
1 bedroom flat for sale,Ambassador House Farnburn Avenue Slough Berkshire,"ONE BEDROOM MODERN APARTMENT - LONG LEASE This one bedroom apartment is conveniently located close to local amenities, new leisure centre and walking distance to local schools. The property benefits from spacious lounge, open planned modern kitchen, double bedroom, modern bathroom with shower...",09/12/2019,"B Simmons & Son, Slough","£185,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8328/87348152/8328_29323514_IMG_01_0000_max_476x317.jpg
